,Unnamed: 0,text,label
2076,2076,4 bhj gye lekin salman bhai kider hai,1
2077,2077,Kidar ho bhai,1
2078,2078,salman 4 bja gye,1
2079,2079,Bhai kidr ry ly tu.,1
2080,2080,Aap apni selfie le k prfl pic pe set karo kyuki salman khan name k kafi I'd h,1
2081,2081,Jaldi ajaw bhai Namaz mey jana hey,1
2082,2082,hello bhai ji,1
2083,2083,Bhai aa bhi jao ab time ho gya,1
2084,2084,"dekho 4 baj gaye,phir bhi aana tera baki hai.",1
2085,2085,4 baj gae jhute,1
2086,2086,4pm ho gye,1
2087,2087,kaha hooo vai? ajao or intezar nehi hota,1
2088,2088,4 baj gaye lekin party abhi baki h...,1
2089,2089,Plz rply sir,1
2090,2090,Kaha ho bhai?,1
2091,2091,4 bje gae lekin bhaijan ka abhi ana baaki h,1
2092,2092,Bewkoof bana rha hai koi .Salman itna free nhi hai. Jo chat krne baithey. Fake account hai yeh,1
2093,2093,Bhaijaan kaha he aap?,1
2094,2094,Plss suno na,1
2095,2095,sir 4 baj gaye aao na plz,1
2096,2096,"Bhai mein apka buhat bra fan hon pakistan,sindh,karachii",1
2097,2097,india me to 4 baj gye agar aap London betha h to pta nhi,1
2098,2098,Bhai life mera sirf ek hiii khawb hai... Apke. Sath ek selfieee bhai,0
2099,2099,Hello salman bhai...,1
2100,2100,bhai dhakka na den,1
2101,2101,Kamaal karte ho pandey ji whr r u,1
2102,2102,bhai bt nhii krne thii too mna kr dtee mere phn ki bttry bhi low hooo gyee... :(,1
2103,2103,bhaiiiiiii kaha ho????,1
2104,2104,sar aap chaho to yek bar hum she bat kare,1
2105,2105,sare logo se ke hogi bat,1
2106,2106,4 baj gye hai lekin...Bhai abhi tak aaye nhi,1
2107,2107,Bhai ne fool bna diya sabko hahahhah,1
2108,2108,Hlp me bhai plzz help me,1
2109,2109,nai ata kamina salman khan sabko pagal banara lolz,1
2110,2110,BAJ GYA CHAR,1
2111,2111,Hiii salman I form mardin we are love you bolly fans Turkey love you love you come in turkey come in Istanbul muahhh??? you we salman bhaiiiii I love you muah ????? you are films likeeee? my favorite films chori chori chupke chupke ??,1
2112,2112,Yr salu bhai jaldi idhr pk m loadshafing hojaegi :D,1
2113,2113,bhai kha hai aap,1
2114,2114,avi aap ajaona plz,1
2115,2115,Bhai n nend a Rahi hai bhut Tez ki,1
2116,2116,Kab aaoge aap,1
2117,2117,bhai kha ho?,1
2118,2118,Bhai.post plz,1
2119,2119,Bajrang bali ki jai,0
2120,2120,Salman ji wakai aap h ki koi fraud bnata h humlogo ko 4 bj gae h,0
2121,2121,bhai 4 baj gaye kahan ho aap,1
2122,2122,Salman bhai aap humse kaise baat karonge bhai,1
2123,2123,Bhaijaan mamo ya na mano main apka sabe bara fan.. Apke lia sachme jaan vi hazir hai.,1
2124,2124,bhaiyya pls baat kijiyega dil mat todiyega,1
2125,2125,4 baj gaye lekin party abhi baki hai,1
2126,2126,It's 4pm sir,1
2127,2127,kya bhaijaan frank kar rahe ho jaldi aao,1
2128,2128,Salman Bhai.....Mri Bf mjhse jada apko pyar karti h...or islie mjhe usse bht pyar h kyunki wo mjhse jada apko pyar karti h,0
2129,2129,sallu bhaijan.pls aa jo ab,1
2130,2130,bhajrangi bhaijan official page me jao baat karne k liye,1
2131,2131,Bhai rolaoge kya aa v jao,1
2132,2132,bhai aaj ki party ye song film dikao na please,1
2133,2133,Ek baar mene jo commitment ki to fir me apne aap ki bhi nhi sunta! ;-),1
2134,2134,tym kbka ho gya...whr r u,1
2135,2135,BHAI apka being humen trust kesa chal RHA he,1
2136,2136,Bhai 1 bar rply chahiye aapka kha ho sir,1
2137,2137,Abhi nai bhai,1
2138,2138,"apja ek vi film miss nehi karta, kisaka film k lia theatre jau ya na jau.. 2-3 Bar min. Apka film thetre mein dekhne zarur jataa hun dosto ko leke.",1
2139,2139,bhai aagya bhai aagya,1
2140,2140,Aaray Yaar koi toh bolo sab comment kar re khali kispe baat karinge bhi,1
2141,2141,tym ho gya 4pm ho gaye where ru???,1
2142,2142,Sallu Bhaijaan aapko #BajrangiBhaijaan film se kaunsa gaana sabse zada pasand hai?? ??,1
2143,2143,4 baj gaye bhai aab too aao naa plez,1
2144,2144,salman sir plz bat kijiye na hum sb se plz plz,1
2145,2145,Bajrangi bhai jan kis type ki picture hai log halla kyo macha rahe hai,1
2146,2146,Salman bhai kaha hai,1
2147,2147,kya bath hai mere dost kay apmere sath film karoge,1
2148,2148,kamal krte ho yar pandey ji 4 baj gye or aap abi tk nahi aaye,1
2149,2149,"love u vaijaan, always aapki intezar main rahtahu,,aapki ek zalak or aapki movie ka intajer main rahtahu.........Allah aapko khush rakhe or salamaat rakhe esi dua kartahu.....Ameen",0
2150,2150,4pm Salman kha ho,1
2151,2151,sr ji 2 mnt xtra lay li....ab itne dr apko jyada baat krni.pdegi :*,1
2152,2152,Salman time pura hogya ajao na fb pe,1
2153,2153,itz 4.02pm,1
2154,2154,pls bhai kuch btao ...BB ke bare me,1
2155,2155,Bhai sab ko pagal samjha h kha ho,1
2156,2156,Are maska kyu mar rhe sallu bhai rply dedo,1
2157,2157,Puri duniya se ziyada apko like karta Hon,0
2158,2158,Hello koi hai ?,1
2159,2159,Ind k 4 bje ya pk k 4 bje ;),1
2160,2160,Ur fav footballer ?,1
2161,2161,Bhai apni dusri site pe busy hai shayad lekin yaha aayenge jarur,1
2162,2162,Hello bade bhaijAAN,1
2163,2163,Sallu bhai so. gyee kyaaa,1
2164,2164,Abe ye koyi salman ki real prf thodi hai,1
2165,2165,Beingsalmankhan................. Kaa haa ho yrr...... Aaiieytoh sahi :),1
2166,2166,4.....baj gy ....but party abhiii bakiii hai.....vo bhi saallllluuuu miya bhaijaaan ki....,1
2167,2167,1 rply sir plzz,1
2168,2168,Chalo shuru karte ha bhai,1
2169,2169,Kaha ho tum,1
2170,2170,Kitna tym aurrrrr ji,1
2171,2171,Sir 4 baj gaye,1
2172,2172,Sallu bhai mera tharafse ramzan mubarak ho,1
2173,2173,bhaijan kahan ho,1
2174,2174,sirr..khan ho...goli toh ni de re??,1
2175,2175,Kaha par hai,1
2176,2176,It's 4.3 pm,1
2177,2177,Kya karte ho salman yr,1
2178,2178,bhai roze se hu jaldi aa hao:'( :'( :'(,1
2179,2179,Bhai profile pic mxt HAI change mat krna,1
2180,2180,itd 4:03,1
2181,2181,Bhai 4 baj gye h,1
2182,2182,Salman kha ho,1
2183,2183,Biryan acchi milti yha in bhopl,1
2184,2184,4 baj gae bhaijaan..........,1
2185,2185,Bhai majak tha kya? ;),1
2186,2186,4 baj gaye lekin salman ji nahin aye. :/,1
2187,2187,4 baj gye lekin bhai abhi gayab h,1
2188,2188,4 baj gye lekin salman hJi kha h..,1
2189,2189,hello sar g keshe ho aap,1
2190,2190,bhai ap sach me humari savalon ka javab denge na bhai,1
2191,2191,Kisine mazak toh nai kiya,1
2192,2192,Ap ramzan ma rozy rakhty ho?,1
2193,2193,Bhai kasam se bata do ki shadi kab karr rahe ho warna mai kuwara marr jaunga,1
2194,2194,4 baj gaye Lekin sallu sir ki entry abi baaaki hai....,1
2195,2195,aa jao sir 4 to kb ke baj gye,1
2196,2196,bajrangi bhai dar gaye is idd me lagta he,1
2197,2197,i hop ap reply jrur kroge..ap apne fans ka dil kbi nai todroge,1
2198,2198,Bhai aa jaao ab intejaar nhi hot,1
2199,2199,Bhaijaan aapka driving licence bam gaya ya nahi?????,1
2200,2200,bhai in sb ko mirchi wali samose khilao bahut chilla rhe h,1
2201,2201,ha bhai plzzz sab se pehle mere sath,1
2202,2202,are wait kro jaruri thodi na hai 4 bje ka bola hai to 4 bje hi aaye,1
2203,2203,Sir kaise milega reply ;-( itne logo mein,1
2204,2204,4:5 hoge,1
2205,2205,every sec. 300 ppl cmnt,1
2206,2206,sir plz plz,1
2207,2207,Ek new status pe baat krte haii ;),1
2208,2208,4 baj gaye bhai,1
2209,2209,bs refresh krte ja rha hu reply nhi aa rha bhai ka,1
2210,2210,Salman bhai zinda baad aur Un k dosuman mordabaad kon kon is se zehmat hia,1
2211,2211,4:02 IST where r u??? mein yaha tu wahaa...zindegi hai kaha??,1
2212,2212,hii.....salman bhai,1
2213,2213,aaiye na jaldi kabi tho time dijye janta pyar karne wallo ko.....,1
2214,2214,sir 4 bag gaye aap kab baat karoge,1
2215,2215,chalre sale terishe kon bat karega tu kon hai,1
2216,2216,kaha h bhai jann,1
2217,2217,4 baz gye...ab to ajao mere bhai.. :-(,1
2218,2218,Bhai 4 baj gaye kaha ho jaldi ao,1
2219,2219,Nhi aya yar,1
2220,2220,kha ho tum bhaijan,1
2221,2221,kya huaa bhaijan,1
2222,2222,"hello Sallu bhai , kaise ho aaapp bhai ? mei aapka badaa fan huu bhai :)",1
2223,2223,4 baj gaye lekin bhai aana abhi baaki hai ;),1
2224,2224,4:04 over,1
2225,2225,Bhai movie main social message kya hai batao,1
2226,2226,kisse karenge bro aapke to fan bhi bhut hai,1
2227,2227,bhai work hai kya..hume bhi hai thodi der baad but plzz tution jana hai:(,1
2228,2228,veer ji aa gai mai karooooo start yo yo yo jai salmannnnnn :),1
2229,2229,Arrrey kmaal krtey ho Hm sb wait kr rhey h,1
2230,2230,Bhai kitne baje,1
2231,2231,Khade khade pak gaya bhai ketna w8 karawoge ?,1
2232,2232,Bhai kaha ho aap,1
2233,2233,Aapko bachpan se hi apna best hero mana.......aapne na aajtak kisi comment ka reply na likes..............aaj sad hoon main.......aap bahoot bhoot hit do....laken main ab sad hoo..aap mere favroute hero rahoge laken ek baar like ya comment de te to accha rehta ........thanku,1
2234,2234,Juz in last 5 mints... 5000 comments and 10000 likes.. Itz juz awsum,1
2235,2235,Salman..bhai ..aap dekh rahe ho kya kitne fans aapki wait kar rahe hai..just Hello to kehdo Sabko,1
2236,2236,sirji nhi bat karenge ab,1
2237,2237,bhai aapko bajrang bali ki kasam aa jao,1
2238,2238,salman sir plzzz aa bhi jao its 4:02,1
2239,2239,kaha par ho app bhai ? jaldi aa bi jaw,1
2240,2240,4 baj gaye lekin bhai abi aaye nahi...,1
2241,2241,Salman khan meeting me bzy he kal online aaye ge wo,1
2242,2242,4 baj chuke hai salman,1
2243,2243,bhai pls kabhi mathura bhi aao na yaha apke diwane bhare pade hai .pls kabhi yaha bhi darshan do apke fans pagal ho jayenge apko dekhkr bhai,1
2244,2244,Salman plz cm?,1
2245,2245,Aap kahan hai hum aa gaya,1
2246,2246,Hmmmm.....tum hare liya agyei hu...Salman :*:*,1
2247,2247,Katrina ranvir ke saath hai..tum kya kor rahe ho,1
2248,2248,plllzzzzzz baat kijiye naaa i am waiting kab se,1
2249,2249,Are sir aj apke liye 4g internet pk dalwaya hai..ab aa bhi jao.. ;),1
2250,2250,It's 4:02 sir,1
2251,2251,bhai 4 baaj chukay hai party abhi baqi hai,1
2252,2252,kya hua bhaijan..?????????.,1
2253,2253,sayed app busy ho..kohi bat nhi hum samj te he,1
2254,2254,Yaar baj gaye bhai....reply?,1
2255,2255,bhai bolo to sahi,1
2256,2256,dabang 3 ? Kab,1
2257,2257,kaha ho bhaijaan...???,1
2258,2258,Batao na bhai mene aapse 3question puche hai,1
2259,2259,Me kara intjarr tera.. ..,1
2260,2260,sir kiya huwa hai aap ko kuch to bolo ek baar call koro na bhai jaan 918399840411,1
2261,2261,kaise krenge yrr// twitter pr ya fb pr sum! tell me,1
2262,2262,Bhai hume fool to nahi bana rahe na,1
2263,2263,Hellooooo 6 mint upar ho gayyyyyy,1
2264,2264,lagat hai salman serf aapka he time qeemty hai hamara nahi?,1
2265,2265,kaha gaye sir,1
2266,2266,wt hapen ab mt bolna 5bje krenge bat,1
2267,2267,bhai india my 4 baj gy,1
2268,2268,Bhaijan kese ho,1
2269,2269,Aa jao bhai,1
2270,2270,Areyy baat kaha krni h ye to btana tha,1
2271,2271,bhai ap ka hum marte dam tk wait kere gen,1
2272,2272,c0mment scroll kar kar ke hairan hogaye hum,1
2273,2273,4 baj gye sir,1
2274,2274,Bhai apni har ek film mai atif ka 1 toh gana jaroor daaalna,1
2275,2275,Sir bhajrangi bhaijan....sabse achii film hogi.....boollywodd mein. ...I wish,0
2276,2276,Mein apke sath jacqueline ka b fan hun,1
2277,2277,Bs kya bhai,1
2278,2278,4 baj gaye.....par party aabhi Baaki he....sallu bhai,1
2279,2279,Salu bhai mary yaqen hy ap mary ko lft karawogy.,1
2280,2280,Nhi mili kick,1
2281,2281,bhai bhauiiiiiii khaaa hooio,1
2282,2282,Ek baar maine jo commitment kar di uske baad apne aap ki bhi nhi sunta.....,1
2283,2283,Sir it's 4.o6pm,1
2284,2284,aaj Facebook pe lagta h sabse jyada comments ka worl record ban jayega,1
2285,2285,"Subah se 3:30 ka wait kar rahe hai, aapne 4pm bhi ho gaye.. Ab toh aa jao aap plz plz",1
2286,2286,Star logon ke nakhre yaho hote hai abhi inka 4 nahi baja,1
2287,2287,yes actully its 4.06 ..,1
2288,2288,Salam sucuk sosis salman,1
2289,2289,sone do ...aajayenge apne aap,1
2290,2290,Kahan gayab ho gaye????,1
2291,2291,kya hua sir?,1
2292,2292,hallo bhai jan kaise hai mai aapka bahut bada fan hu,1
2293,2293,Salam bhai Jumma mubarak,1
2294,2294,bollywoood ki shan apna bhaijaan,0
2295,2295,Hlw aapko nhi ana to bewkuf to mat bano,1
2296,2296,Aise mat karo yaar...plzzz,1
2297,2297,Don't worry bhai aap aaye nhi toh bhi chlega,1
2298,2298,Bhai kaise ho?,1
2299,2299,bhai ap Hollywood movie kab kar rahe ho???,1
2300,2300,Bhai kya mazak hi ye 4.6 ho gye,1
2301,2301,bhai helo hi bol do...,1
2302,2302,kabhi to waqt pe aya kro salu miya..........,1
2303,2303,Bhaijaan kaha ho aap..##plz baat karo..## meri beti aapki bahut bari fan hay..##,1
2304,2304,Nhi aayege woh busy promotion krne mein .sunday ko kapil ke show mein jao. Face to face,1
2305,2305,hi salman vai......,1
2306,2306,4 bj gye hai kb aaoge online,1
2307,2307,Aby bhai sarfaraz t hy dhoka nae dyga.,1
2308,2308,Samir Shaikh Shayd bhaijaan ne mazak kiya :-D,1
2309,2309,heloo sallu bhaaaaayi,1
2310,2310,Bolo sub hahahaa,1
2311,2311,i cnt wait moree plzzzz comee :(,1
2312,2312,Bhai jldi aa jae,1
2313,2313,Sab kya hoga,1
2314,2314,bajrangi bhaijaan all time blockbuster,1
2315,2315,4 baj gye bhai,1
2316,2316,Bhaii aao na kha ho,1
2317,2317,#salu bhai ap bas bachio ko reply kartay ho :p,1
2318,2318,abe salman khan yaha logo ko bewakuf bana raha he aur log ban b rahe he per me nahi banoonga samjha be bajrangi,1
2319,2319,bhaijan kaise ho??!?,1
2320,2320,Aja 've Bhai tera rastâ€¦ udheek de ha?,1
2321,2321,Bro ap to baat karo 4:00 kap tak baj gya,1
2322,2322,Chutiya banadiya sab ko,0
2323,2323,ok mere saath phn pe baat e karenge?ya whats app pe?boliye jaldi...,1
2324,2324,Baby now itz allready 4.06 com naa waiting ..,1
2325,2325,Bhai aap may bara fan hu please aap number mujhe mallum nhi,1
2326,2326,itna wait to kbhi GF ka b nhi kiya,1
2327,2327,Hello...salman khan ji....,1
2328,2328,Ok sallu bhai,1
2329,2329,bhai kaha ho ap,1
2330,2330,"But bhaijaan Ji , aapki movie Ki shooting ka kya ?? Prm rtn dn pyo!",1
2331,2331,Hi salman bhai...kya hal hai apka,1
2332,2332,Sir ji app ksy hoo???Hmlogo k apk flim k bauth din sa intyjar tha so..........Ap k film bajrangi bhaijan jarur dkhgy....We LOVE YOU.SALMAN Sir....,1
2333,2333,Bhai aap ke may bara fan hu please aap number mujhe mallum nhi,0
2334,2334,Mujhe sirf itna puchna hai KiAap har waqt itne log aur bodyguardWe ghire rehte ho hum jese aap KOKaise mil sakte hai???????Please give answer.,1
2335,2335,Hiii salman bhai,1
2336,2336,I know bhaI jaan ka hamesha ki tarha net khrab ho geya hai,1
2337,2337,are kya hua bologe bhi kha ho,1
2338,2338,kaha ho vai...kuch batao...kaise ho.....,1
2339,2339,hey mery inbox mai msg agay salman ka yahooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo\,0
2340,2340,Ab aa jao sir 4 bj gye hm wait kr rhe h,1
2341,2341,Kitthe reh gaye sallu ji 04:07 ho gye,1
2342,2342,Bhai.. Kese ho.. Aur intezaar nhi hota jaldi aao,1
2343,2343,bhai 2 din se wait kar raha ho aab to comment karo,1
2344,2344,AaP nahi aaoge,1
2345,2345,Hy salman bhai,1
2346,2346,Salman bhai s phon no looo yarrrrr,1
2347,2347,salmaan# bhai# aap# hamare# chahete# kalakar# ho# aapko# dil# se pasand# karte hai but ham sab ki dil se tamnna hoti h aap se mil sake or apka didar kar sake,1
2348,2348,I love you. I fill you. I think you and marnasa pahla apsa 1bar milongga jaroor. I'm from Bangladesh.,0
2349,2349,plzz slman ap jrur reply krna hm apka w8 krre h,1
2350,2350,sab bekar h..... koi nhi aane wala ..... salman nhi aayega,1
2351,2351,Ap late ho ap ne apne cometment pori nai ki,1
2352,2352,sallu bhai.... kaha ho thum??,1
2353,2353,Apki PA team ki watch kharab h shayad...4 toh baj gaye..:-(,1
2354,2354,hm baarish ho rahi hain to netwark problem to hogi hi,1
2355,2355,Salman khan pagal hai,1
2356,2356,lgta hai bhai ka watch slow hai ;-),1
2357,2357,Sir pleaz jalde ao,1
2358,2358,hi salman sir apka dhan kidhar hai apka fan idhar hai#akki,1
2359,2359,kaha ho...ji salman ab to kuch bolo na,1
2360,2360,"jumme ka din hai, chatting ki baat hai. allah bachaye mujhe, fake pages se.",1
2361,2361,Bhai jaan . aa bhi jao ..,1
2362,2362,"sir pls ek reply de do....main to ish khushi se hi pagal ho jaunga....pls sir,pls..i beg to you.",1
2363,2363,bhai plz 1 br bat kr lo,1
2364,2364,Bhai tym ho gya...,1
2365,2365,kia h0A sal00 bai.....?,1
2366,2366,Abitna bhi kya sharmana,1
2367,2367,Aa bhi jao ab itna late kyu kr rhe ho..wait kr rhi hu salmaaan sir ji plz kb aaoge online aajo aajo,1
2368,2368,Main apse milna chahta hun,1
2369,2369,Bhai kaha ho aajao,1
2370,2370,Bhai 4.10 hua jaldi aao na,1
2371,2371,are yaar bhai se baat hogi ya nhu,1
2372,2372,It's 4:10,1
2373,2373,Fav..food kya hai,1
2374,2374,sallluuuuuuuuuuu aa bhi jao :'(,1
2375,2375,Bnai aap keh rhe ho ki me muslmano ke bina bajragi bhaijaan hit kroga yhe sach h..,1
2376,2376,arre ap to aaynge nhi hm ja rhe h.....,1
2377,2377,Aaja sham hone aayi .mousam ne li angdai.,1
2378,2378,4 indian standard timing means 4:15 ? Pranam bhai ? ..,1
2379,2379,A bhi jao mr.salman kaha ho,1
2380,2380,bhai apne 3:30pm bola tha fir 4:00pm bola ab 4:10pm ho gaya hai .this is not fair,1
2381,2381,kya hua...bhaijaan....,1
2382,2382,Bhai jaan kha ho Salman khan,1
2383,2383,sir ji ye achi bat nhi he ki aap apne fan se majak kre,1
2384,2384,Are Bhai ko kuch bat bolo. q ke hum ya pe bohat sare fan ho . is k liye aanahi raha hai. waise b bo kitne k sath bat karenge.,1
2385,2385,salmaan sir hm aapse milna chahte hai plz sir...,1
2386,2386,Salu bhai awo na.,1
2387,2387,4 pm to kabka baj gai ...pr aap ho kaha Bajrangi Bhai jaan,1
2388,2388,kya bhai kab aarhe ho,1
2389,2389,Helo..bhia kaise ho...!! :),1
2390,2390,bhai aao n,1
2391,2391,aur aap kaise he,1
2392,2392,Salmannnnn aaa intezaar idhar ? tere liye ?,1
2393,2393,Aajo ji ab,1
2394,2394,Bhai roja ramdan me weit nhi karwate,1
2395,2395,4.10 ho gayi ab to :(,1
2396,2396,nhi aoge kya bhaijan,1
2397,2397,Ab to aa jao jnab ...plz aajo,1
2398,2398,jb talak ap na aaoge m na jaunga FB se,1
2399,2399,bhaijaan 4:11 ho gya. kb aaoge aap,1
2400,2400,"kaya huya, kaha hai app,hum logo ko murga to nehe banareha hai?",1
2401,2401,Ek saath bulao sab....,1
2402,2402,Hlp kr do mri plzz bhai,1
2403,2403,Theek hai bhai bahut hua ~~,1
2404,2404,BHAI ab intezar itna bhi karvai ye,1
2405,2405,Kmal krty ho pandy g itna sara vett??,1
2406,2406,u r muslim soo app rozay rakh rhy hoooo,1
2407,2407,yeh salman khan ki purani aadat hai.... late aana :p,1
2408,2408,ma na ja ohir bhai ko post office behja ha ap ko kch snd karna k lia.magar pata nhe apka adress tak nhe pata ya pir kia waja ha,1
2409,2409,Bhai kuch to bta,1
2410,2410,Dabang kha ho,1
2411,2411,Ajao bhai jaan kha par ho,1
2412,2412,m apki bot bdi fan hu,0
2413,2413,Salman bhai plz mene apna gf ko bola dat u vl Say hello 2 me plz mere ijjat uske sAmne bane rhe uske lye mujhe Hello Ajay bol diye na plzz apka pair parta ha,0
2414,2414,dhoka de diya bhaijaan....,1
2415,2415,Hero ki entry last me kyun hoti hai abhi pata chala,1
2416,2416,Pavan kuman ...abhi toh ajao..,1
2417,2417,Bhai aap kaha hai,1
2418,2418,BHAI ab mujse aur wait nhi hota aapka wait 3.30 se kr rha ho,1
2419,2419,aap ache ho na ? body shody bana rah ho na,1
2420,2420,Wait karana achi baat nahi hoti hai bhai.... Bhai sirf rona baki hai,1
2421,2421,Bhaijaan kamaal karte ho,1
2422,2422,try kariye ap mese kisi se to bat kar hi lege,1
2423,2423,plz pakistan si r kaisa behjon,1
2424,2424,Unke namkaran ke time sab jan the kya sallu sallu what????,1
2425,2425,Kha pr baat kre,1
2426,2426,bhaijaan kha ho,1
2427,2427,Chalo.kuch nii bhai koi kaam me fas gye honge aap,1
2428,2428,luv u sallu..:-*,0
2429,2429,Sallu bhaai i am w8 4r bajrangi bhaijaan..,1
2430,2430,Bhai ap nai ayenge tab-tak natural call bhi accept nai karunga??,1
2431,2431,Bhai aao na fir,1
2432,2432,salman bahi uar best,0
2433,2433,bhai apka ghadi slow hai kya,1
2434,2434,Hello sir ji salmaan ji itna late kyu ho rha hai plz jaldi reply kro plz i m waiting for ur response,1
2435,2435,Salu bhai main tek hun ap suna wo kia kr rhy ho.,1
2436,2436,Salman best of luck for bajrangi bhaijan....iss baar bhi sare record tod degi...inshallah,0
2437,2437,4:00 baj gya sir,1
2438,2438,Jaldi ago bhai,1
2439,2439,SALMAN KHAN BHAI CHAR BAJGYE PAR PARTY ABI BAKI HAI,1
2440,2440,Salman bhai nahi ayenge,1
2441,2441,apko ana padega,1
2442,2442,Bhai maa aap ka sabse bada fan puri duniya mein aur bhai jodhpur sha ho,1
2443,2443,Kis kis ko jawab dungachalo ek lucky draw karta hu,1
2444,2444,"or kitni 4...,",1
2445,2445,Arey saab apse to hmm ptivate mai milunga?,1
2446,2446,Hum dil de chuke sanam....,1
2447,2447,Eid ke phle realese mt krna sir jee..,1
2448,2448,Lub ju bbye,0
2449,2449,Bhaijan mere bhabi ko or kitne bakhath samalkhe rakhogeJara mujhe bhi dekhna hay... :),1
2450,2450,sorry frnds bhai nahi aa sakte,1
2451,2451,Upar waale ne insaan ko sbse upar kyaaa diya Dimaag diya hKyu diyaaa h Sochne k liye 2-4 gf side me rkhne k liye,1
2452,2452,Agar bhai ka 1st day 1st show nahin dekha toh yeh jaan rehne ka kya fayda,1
2453,2453,"Bhaiiii jaaaan waiting fr uuuu....:(:(:(:(:(:,(:,(:,(",1
2454,2454,"bhayiaa u lukin so superb at movie Bajrangi Bhaijaan,,Aise hi hamesha hum fans ko pyar dete rahe.Itna hi kaafi hai mere liye.Love you bhayiaa",0
2455,2455,Apna liya toh saab jetha hai dusra kai liya jina wala koh farista kahatai hai,1
2456,2456,abi bhai ko pir behja ha apko kch snds karna k lia pata nhe apka adress tek nhe pata mja,1
2457,2457,Nhi arah bhai,1
2458,2458,abhi tk kyu nhi aye aap salman sir??$$$$ dieing to tlc to u.......,1
2459,2459,3.30 se 4.00 4.00 se 4.30 aana he ya nhi,1
2460,2460,Comment padh ke thak chuka hu aa ja re bhai,1
2461,2461,aslaam o elekum bhai iam from pakistan kia ap bajrangi bhai jan k liye pakistan ana pasand krengy,1
2462,2462,Hloo salu bhai......,1
2463,2463,bhai mere se ek baar,1
2464,2464,aap se itna pyar karte bhi,1
2465,2465,kab aarahe ho,1
2466,2466,Mujhe aap se ye umid nahi thi bhai,1
2467,2467,Salman bhai plz ek baar muje call karo 7048830072 plz plz bhai fir muje mout bhi aa jaye gi to chalega bhai,1
2468,2468,are sallu bhi apki ghadi slow h kya??,1
2469,2469,bhai jaan plzz come,1
2470,2470,mere pita ji bombay me rahte hai unhone ek bar aapse madad magi thi ek blood cancer k pationt ki madad ki aur aapne ki thi,1
2471,2471,Bhai Goli de rahe ho chotey bhai ko,1
2472,2472,Bhai jaan jago .4.13pm ho gyaa kaha ho,1
2473,2473,Sayad bhai bz Honge is liye ni aaye bhaijaan aayenge jarur ek bar bhaijaan ne commitment kardi to kardi,1
2474,2474,sallu mia bhul gye sab kuch yaad nhi unhe ab kuch,1
2475,2475,4 baj gaye hain,1
2476,2476,Bhai jaldi aa subi se waiting,1
2477,2477,Aayenge salllu bhai jorror ayenge,1
2478,2478,salmaaaan........bhaijaaaaannnn...jindabad,1
2479,2479,Watching bajrangi bhaijaan,1
2480,2480,"salman bhai abi dabanng 3 ke shuts ke liye satara mai hai, so next time fans",1
2481,2481,4.13 now,1
2482,2482,vai jan ek ber batyan e koro,1
2483,2483,"4 baj gaye sir .,.,.,.come plz ,.,.,.,.",1
2484,2484,Hii bhaii.. Aap kese ho..?? Agar aap.mera cmmnt padh rhe ho toh plz ek reply kar dena,1
2485,2485,bhai ne kaha hai ki wo busy hai....6 bje tak,1
2486,2486,Bhai me aap ke film ka intajar kar raha hu,1
2487,2487,Abe kha saitan ke cakkr me pade ho,1
2488,2488,Mujhko prr ek ehsan krna k mujhse kv shadi krne ko na kehna :),1
2489,2489,Bhai aap mazak a6a kr lete hai.....Â¡ Â«Â¡?Â¡ Â«Â¡?Â¡ Â«Â¡?Â¡ Â«Â¡?lov u Bhai.....,1
2490,2490,kuchh kam hoga re un ko bhi,1
2491,2491,yrrr aao na jaldi 4:14 bhi ho gye,1
2492,2492,chalo sab apne apne ghar koi salman nahi aaega....!!,1
2493,2493,kahi aisa to nhi bhai ki aap hume direct ye news doge ki aapki shadi bhot saal pehle ho chuki he n wo apne top secret rakha hai???,1
2494,2494,aapka har andaz hi anokha hai janaab,1
2495,2495,Bhai aap apna number dijiye salman bhai,1
2496,2496,5000comment in 5minute,1
2497,2497,khd ana to mumkin nhe shayid,1
2498,2498,Pahle 3:30 phir 4:00 and ab 15 min over bhai,1
2499,2499,R e bhai itni assan hoti salman khan ke sath bate kar na to hochuki o itni busy ha o thorai kisise bat karchakti ha keya??????,1
2500,2500,kamal karte ho panday ji hume bula kr khud hi gayaab .....,1
2501,2501,i lv u urmy fav star koi nai ap sa proud of u i lv u,0
2502,2502,sir wanted ki sequel kab aa rahi sir tere naam ke baad wanted ke baad dabang ab bajrangi bhaijaan,1
2503,2503,Sallu bhai patiala a jao apni film ki promotion ke liye...,1
2504,2504,"sabse hatke sawal, aapko bajrangi bhaijaan kar k kaisa laga?",1
2505,2505,Bhi kab awogi do din sa khaya nai pleace bhi aa jao,1
2506,2506,Madharchod salman khan randy ka ladka harami kafir,0
2507,2507,Ab kaha gye aap gayab,1
2508,2508,allah hafiz....salman,1
2509,2509,lol bhai kb aayoge muje lgta h server krash ho gaya bhai,1
2510,2510,Sir hum Aapka wait kar rahe hai please talk,1
2511,2511,Mujse baat karne m tumko sharam aati h sab k saamne,1
2512,2512,Aap reply karenge....?,1
2513,2513,Bhaijaan kahan ho..kat ki sath hai tum,1
2514,2514,abhi tak nahi aye salman bhai online?,1
