,Unnamed: 0,text,label
935,935,buuma paaya supriima korTa ke loga hamesha sa.mskR^ita vaakya yata dharmastata jayaH likha,1
936,936,tasviira sa.mbhavataH varSha 2015 ma.mdira parisara gau-maa.msa phe.mka koshisha vyakta loga dhara dabocha,1
937,937,viiDiya jamma kashmiira nirasta dhaara 370 35 e ke chala sheyara kiya raha,1
938,938,paakistaana Chapa vaala urda akha़baara hapha chiina-paakistaana aarthika kॉriDora kauraisha ke bayaana imaraana khaaana ke apha़gaaanistaana daura vipakSha mahaagaThaba.mdhana juDa़ kha़bara mila sabasa jayaada surkha़,0
939,939,raahula ke samarthana mॉDala taniiSha si.mha 2014 aama chunaava ke pahala kiya ardhanagna oToshuuTa,1
940,940,Dobhaala ke daura shriila.mka maaladiiva ke shanivaara mairiiTaaima surakSha le sahamata bana akha़baara samiikSha,0
941,941,koro mahaamaara vimaanana sekTara bura prabhaavita kiya uDaaana shura sthita saamaanya abha la.mba vakata laga,0
942,942,buuma paaya tasviira maii 2016 lii imaraana khaana dilla aravi.mda kejariivaala mila the.,1
943,943,paakistaana ke pradhaanama.mtra imaraana khaana gilagita-baalTistaana a.mtarima praa.mta darja de ailaana kiya,0
944,944,haalaa.mka loga dilla siima pradarshana vaala kisaana ke shaamila naha,0
945,945,buuma paaya vaayarala viiDiya dikha raha laड़ka meDikala sTuuDe.mTa nataalya baarDenaka mena miliTra hॉspiTala duusara charaNa,1
946,946,hara ra.mga ke loga ke shivase ke uddhava Thaakara eDiTeDa tasviira sa.mjaya raauta ke pairoDa akaau.mTa TviiTa,1
947,947,aaiiemaepha़ anumaana prata vyakta jiiDiipa aana vaala dina baa.mglaadesha bhaarata piiCha ChoDa़ aaga jaaega aakhira aisa kaisa hoga,0
948,948,myaa.mmaara ChoDa़ ke laakha rohi.mgya jaha sharaNa lii baara vo khauda kha़tara mahasuusa raha,0
949,949,amerika raha vaala bhaaratiiya ChaTha puuja parva mana nya jarsa manaalaapana leka ke kinaara chaara dina chala vaala ChaTha parva mana gaya,0
950,950,shaastra ke shava dilla laa ke taashaka.mda havaaiiaDDa le jaaya raha raas hara soviyata bhaaratiiya paakistaa jha.mDa jhuka,0
951,951,saTaayara vebasaaiTa ke aarTikala esabuka kiya gaya galata sandarbha vaayarala,1
952,952,buuma paaya vaayarala daava फ़rja hai. pradiipa ke sheyara raha tasviira paakistaa abhinetra na laadena beTa,1
953,953,buuma paaya ख़bara ke diya gaya li.mka फ़rज़ vebasaaiTa le,1
954,954,buuma paaya tasviira muula ruupa meheda hasana rasala baa.mglaadesha ke i.mjiiniyari.mga Chaatra abaraara फ़hada mauta ke mukhya,1
955,955,buuma raviisha baata karaka pata laga aisa apiila naha,1
956,956,savaala uTha raha barela hi.mda abhuyukta ke khailaapha़ naha kiya gaya jabaka muraadaabaada muslima abhiyukta phaaurana jela bheja diya gaya,0
957,957,buuma paaya viiDiya sana yamana 9 nava.mbara 2019 ilma gaya,1
958,958,buuma paaya viiDiya saautha aphriika ke shahara Darabana jaha piChala saala hॉspiTala bandara ghusa,1
959,959,buuma paaya tasviira bihaara 2018 lii gaya duusara haidaraabaada,1
960,960,soshala miiDiya kariiba tiisa saala puraa tasviira saajisha ke kiya raha vaayarala,1
961,961,bhaarata dina koro vaayarasa ke khailaapha़ baDa़ paima TiikaakaraNa shura taiyaara chala raha,0
962,962,ahamadanagara lokala kraaima braa.mcha buuma bata viiDiya 3 sitambara mॉka Drila,1
963,963,puurva pradhaanama.mtra manamohana si.mha samarpita anaupachaarika phesabuka phaina peja shanivaara pradhaanama.mtra nare.mdra moda,1
964,964,niisa ke meyara krishchiyana esTrosa patrakaara bata sa.mdigdha hamalaavara baara-baara allaaha akabara allaaha mahaana chilla raha hamalaavara giraphataara liya gaya,0
965,965,buuma paaya ghaTa pashchima ba.mgaala ke islaamapura ilaaka 29 janavara vyakta apa pat navajaata beTa,1
966,966,aasiyaana desha ke mukta vyaapaara samajhau aarasiiiipa riijanala kॉmprihe.msiva ikonॉmika paarTanarashipa vishva sabasa baDa़ vyaapaara samajhau kaha raha,0
967,967,ja़ nyuuja Tiiva 9 puraa tasviira istemaala kiya veTanara DॉkTara balaatkaara hatya aaropa bataayaa.,1
968,968,daava kiya raha aDaa grupa ke haatha ke pleTaphॉrma TikaTa ke daama dasa gu baढ़ die,1
969,969,kisaana ke virodha pradarshana le koro mahaamaara ke haala desha-duniya sabha ja़ruura kha़bara taaja़ apaDeTa aapaka mila biibiisa hi.mda laaiva pan 24 gha.mTa upalabdha,0
970,970,buuma paaya graaphika prai.mka janareTara aipa ke bana gaya gala ghuuma shera tasviira puraa asa.mba.mdhita hai.,1
971,971,narsi.mga yuuniyana ChaTha vetana aayoga siphaarisha laaga sahita apa maa.mga rakha,0
972,972,kanaaDa briTena ke amerika loga kisaana ke samarthana virodha pradarshana kiya,0
973,973,barDa phla ke maamala kaarTuuna,0
974,974,ai mera vatana ke loga laae tuuphaaana kash nikaala de dii aajaaadiijaisa amara giita likha vaala kava pradiipa khauda unha ja़baa,0
975,975,chaalaka kaara roka ke bajaaya chala jaara rakha Traiphaika pulisakarma kaara ke bॉneTa aa gaya,0
976,976,peTrola kiimata kaarTuuna,0
977,977,buuma paaya kaipshana bhraamaka kyo.mka li.mgaayata gura TippaNa naagarika sa.mshodhana adhiniyama sa.mba.mdhita naha thii.,1
978,978,buuma paaya nakala vebasaaiTa loga ग़lata tariika jaanakaara le ke ऑnalaaina ॉrma jhaa.msa istemaala kiya,1
979,979,pahala eka TviiTa moda pradhaanama.mtra bana TviTara naha balka desha Choड़ duu.mga shaaharuख़ ke naama chuuka,1
980,980,sTai.mDa apa kॉmeDiyana kuNaala kaamara kaha vo supriima korTa kathita avamaana vaala TviiTsa na maapha़ maaँga na apa shabda vaapasa le.mga,0
981,981,dona haatha patthara pakaDa़ pulisavaala tasviira haala dilla hi.msa ke pahala i.mTaraneTa maujuuda hai.,1
982,982,briTena eshiya muslima samudaaya ke kya chala paDa़ raha khaaasa kai.mpena,0
983,983,kaa.mgresa ke puurva-presiDe.mTa ke dhaarmika jhukaava pata naha paranta dashahara ke avasara raama rola nibha kalaakaara aara,1
984,984,buuma paaya viiDiya 2008 shuuTa kiya gaya ke muya ma.mtra nare.mdra moda puura raajya avaidha imaarata,1
985,985,buuma paaya viiDiya 2011 shuuTa mohaala pulisakarma sikha pradarshanakaara pakaड़ jabaradas usaka pagaड़,1
986,986,pha़.mgasa inphaekshana piiDaita loga saama chunau baDa़,0
987,987,pradhaanama.mtra nare.mdra moda koro ke TiikaakaraNa ke baara mukhyama.mtra baatachiita ke baata kaha,0
988,988,10 disa.mbara pradhaanama.mtra nare.mdra moda sa.msada naii imaarata shilaanyaasa vaala korTa yaachikaaeँ daayara,0
989,989,shura viika vismaya ke paasa si.mtheTika Traika aadhunika jima suvidha naha isaka bajaaya unha kiichaDa़ bhaDa़ Traika Treni.mga le mॉnasuuna ke dina Treni.mga mushkila,0
990,990,raila loga takhata jinama moda sameta duniya ke tasviira thii.m likha si.mdha paakistaana aajaaada chaaha,0
991,991,pratiyogi ke bana goTamaina tasviira durupayoga loga dahashata.,1
992,992,koro vaiksiina Tiika bhaarata loga prakriya ke kaisa laga jaaega le ke.mdra sarakaara dishaanirdesha jaara die,0
993,993,esabuka jora shora vaayarala viiDiya फ़rज़ daava raha tiina haaara baara sheyara kiya chuuka,1
994,994,tasviira daava ke vaayarala Thaakara riya chakrabar jaana-pahachaana vajaha sushaa.mta si.mha raajapuuta kesa jaa.mcha saha,1
995,995,dina bhara sabha ja़ruura kha़bara baDa़ apaDeTa aapaka mila biibiisa laaiva peja 24 gha.mTa upalabdha,0
996,996,sonala sharma raajasthaana nyaayika seva aarajeesa 2018 chayana,0
997,997,aaaada apa ऑishiyala TviiTara hai.mDala chuTaka le khabara kha.mDana kiya,1
998,998,nae kR^iSha kaaanuuna aaraesaesa juDa़ sa.mgaThana sudhaara chaaha bhaaratiiya kisaana sa.mgha svadesha jaagaraNa ma.mcha maana nae kR^iSha kaaanuuna jinha durusta kiya chaaha,0
999,999,buuma paaya muula plekaarDsa naaijiiriya loga vivaadaaspada pulisa ika saarsa ke ilaaफ़ pradarshana dikha hai.m.,1
1000,1000,bhaaratiiya ke sainya sa.mchaalana mahaanideshaka kaha paakistaana aakyupaaiDa kashmiira kaarrava ख़bara फ़rज़ hai.m.,1
1001,1001,soshala miiDiya aisa posTsa maujuuda jinama pradhaanama.mtra diinadayaala upaadhyaaya muurta viDiisaavara tasviira,1
1002,1002,buuma pata laga viiDiya balajiita nagara ghaTa aaropa ke sthaaniiya nivaasa,1
1003,1003,bana karoड़pata ke viiDiya mॉrफ़ karaka joड़ raahula gaa.mdha ke bayaana ke klipsa,1
1004,1004,haph nyuuja़ yuu ऑlamosTa biliivDa aapaka vaayarala tasviira viiDiya ke piiCha sachcha ruubara hai.m.,1
1005,1005,buuma jaaँcha paaya tasviira paakistaana ke si.mdha jaha ja़miina ke vivaada le loga muThabheDa़,1
1006,1006,ghaTa ke pulisa kariiba 30 Chaatra girataara kiya jabaka emaesaepha ke raaShTriiya adhyakSha Tiiopa asharapha ala kaha,1
1007,1007,kisaana sa.mgaThana tiina kR^iSha kaaanuuna vaapasa le maaँga aDa़ raha jabaka ke.mdra sarakaara kaha chuka vo kaaanuuna vaapasa naha lega,0
1008,1008,koro vaayarasa nipaTa ke desha TiikaakaraNa shura kiya jaaega maamala pratikuula asara hoga,0
1009,1009,buuma paaya vaayarala tasviira baa.mglaadesha ke chiTagॉnga iida-e-milaada ke mauka nikaala juluusa ke shuuTa,1
1010,1010,buuma jaaँcha saama aaya viiDiya vi.mha chaauu viyatanaama jaha vyakta apa beTa anaaja ke khela,1
1011,1011,buuma paaya vaayarala tasviira puraa jisama amita shaaha oTa eDiTa karaka laga gaya,1
1012,1012,buuma paaya viiDiya muula ruupa shriila.mka jela shuuTa kiya gaya thaa.,1
1013,1013,chiina chaa.mga ii-5 cha.mdrama sataha ka़riiba kilograama patthara miTTa ke namuu le dhara lauTa,0
1014,1014,buuma paaya chaara saala pahala Tiiva siirija shuuTi.mga ke jerika kebala kaara aaga laga,1
1015,1015,mahila kisaana kaha yuuniyana ke unaka naa apa samudaaya dharma juDa़ apa jamiina numaai.mdaga raha,0
1016,1016,khela ke kissa saurabha gaa.mgula ke jiivana juDa़ kissa su raha rehaana pha़ja़la,0
1017,1017,buuma paaya viiDiya kaa.mgsiiva kabragaaha 1962 i.mDo-chaai yuddha maara sainika ke bana gaya,1
1018,1018,chiina chaa.mga ii-5 cha.mdrama sataha ka़riiba kilograama patthara miTTa ke namuu le dhara lauTa,0
1019,1019,buuma paaya Chaha saala puraa tasviira tela.mga sthita seminara lii gaya tasviira dikha raha yuvaka dharmagra.mtha,1
1020,1020,buuma paaya apaacha heliikaapTara daraasala erio ke havaasa leka ruuTiina Drila ke chala uड़ raha,1
1021,1021,buuma paaya dilla chala virodha pR^iShThabhuuma kaa.mgresa dvaara sheyara tasviira 2018 hai.,1
1022,1022,amerika ke raaShTrapata upa-raaShTrapata chu baaiDana kamala hairisa desha ke badha de raha,0
1023,1023,buuma paaya vaayarala tasviira aTala Tanala naha balka kailiorniya Devilsa slaaiDa Tanala hai.,1
1024,1024,buuma paaya vaayarala viiDiya bhaajapa raila apraila 2019 jamma,1
1025,1025,dina bhara sabha ja़ruura kha़bara baDa़ apaDeTa aapaka mila biibiisa laaiva peja 24 gha.mTa upalabdha,0
1026,1026,buuma paaya svisa bai.mka kॉrporeshana jisaka leTaraheDa dastaaveja़ bana gaya 2011 maujuuda naha,1
1027,1027,priya.mka gaa.mdha vaaDra krॉpDa viiDiya TviTara daava ke sheyara kiya raha pulavaama siiaarapiiepha javaana,1
1028,1028,brisabena ke gaaba maidaana TesTa maicha itihaasa darja chuka ke bhaarata siriija़ apa naama,0
1029,1029,vaayarala oTa dikha vaala mahila naama shakiila begama,1
1030,1030,buuma paaya Traka pura TuuTe-phuuTa havaaiijahaaज़ durgaapura pashchima ba.mgaala ke ilaaka le guज़ra raha,1
1031,1031,upabhok maamala ke ma.mtraalaya ke jaara aaँkaDa़ ke anusaara pyaaja़ ke ausata thoka daama 108 phaiisada baDha़ta darja ke akha़baara baDa़ surkha़,0
1032,1032,viiDiya jhuuTha daava ke sheyara kiya raha mu.mbaii ke paasa lonaavala muslima ve.mDara pakaDa़ gaya liicha,1
1033,1033,ija़raaila-philistiina sa.mgharSha ke lii khuuna sana juu tasviira baara vaayarala. tasviira ke kashmiira kiya,1
1034,1034,amerika ke presiiDe.mTa ilekTa baaiDana shkravaara vhaaiTa haausa ke sa.mchaara presa sTaapha़ ke 16 atirikta sadasya ghoShaNa,0
1035,1035,sauuda araba ke nae bai.mka noTa Chapa a.mtararaaShTriiya siima bhaarata sudhaara ke kaha desha-duniya baDa़ kha़bara laaiva apaDeTa dekha,0
1036,1036,desha ke raajya ke kisaana dilla alaga-alaga siima juTa haalaa.mka buraaDa़ siima cha.mda kisaana pradarshana raha,0
1037,1037,aayurveda praikTishanara sharma 1994-2004 hatya doSha saabita chuka inaka koviDa-19 sambandha naha,1
1038,1038,buuma biibiisa hi.mda sa.mparka kiya paaya unha sorsa bata kiya daava फ़rज़,1
1039,1039,pa.mjaaba ke moga jila saaila saala 2007 bana gaya jaisa ka.mpa ke mukhya adhikaara buuma bata,1
1040,1040,mu.mgera durga pratima visarjana ke gola chala ghaTa ke chunaava aayoga esapa Diiema pada haTa,0
1041,1041,piChala mahii 23 juuna presa kaa.mphre.msa raamadeva kaha kevala kaNTrola naha kyora,1
1042,1042,buuma dilla pulisa sa.mparka kiya maaluuma chala aisa sandesha aadhikaarika taura dilla pulisa jaara naha,1
1043,1043,फ़rज़ viiDiya posTa paakistaa abhinetra mahavisha hayaata TviTara inphlue.msara taareka फ़teha khi.mcha,1
1044,1044,buuma kuNaala sa.mparka kiya bata oTa mahaज़ maaakiya taura sheyara,1
1045,1045,vaayarala viiDiya simuleshana naa asala sTraaika uTeja,1
1046,1046,asama naagarika sa.mshodhana kaaanuuna le virodha-pradarshana shura piChala saala 11 disa.mbara kaaanuuna sa.msada paarita kiya gaya,0
1047,1047,buuma paaya mahaज़ 7000 phॉlovarsa vaala esabuka peja biibiisa nyuuज़ ke loga le bana gaya फ़rज़,1
1048,1048,paakistaana kapaDa़ udyoga juDa़ niryaataka ke mutaabika koro kaala unha videsha kaapha ऑrDara mila,0
1049,1049,pradhaanama.mtra nare.mdra moda naii dilla sthita neshanala vॉra memoriyala pahu.mcha 1971 yuddha hissa le vaala javaana shraddhaa.mjala dii,0
1050,1050,vaayarala raha posTa daava kiya gaya 1966 riliiज़ ilma ke giita kashmiira naa de.mga bhaarata sarakaara,1
1051,1051,vaayarala chuka posTa vya.mgaatmaka taura kaha gaya mahila pradhaanama.mtra puuCha liya jasodaabena i.msaapha mila,1
1052,1052,kisaana ke roSha ke chala hariyaaNa siyaasata baDa़ halachala shura chuka kya duShya.mta de.mga istiipha़,0
1053,1053,tasviira daava ke vaayarala isama dikha raha shakhsa a.mDaravarlDa Dॉna salema,1
1054,1054,moda sarakaara ke kR^iSha kaaanuuna ke khailaapha़ aa.mdolanaakara kisaana ke bhaarata desha ke raajaniitika dala vyaapaka samarthana mila,0
1055,1055,varSha 2018 viiDiya yuupa uttaraakha.mDa ke puurva mukhyama.mtra enaDa tivaara ke a.mtima sa.mskaara ke yoga aadityanaatha,1
1056,1056,ke.mdriiya svaasthya ma.mtra DॉkTara harShavardhana ummiida jata 2021 ke shuruaa 2-3 mahiina vaiksiina mila shura jaaya,0
1057,1057,buuma paaya klipa haiDalaaina sapha eDiTa kiya gaya shabda ‘mainejara’ ‘maulavii’ badala diya gaya,1
1058,1058,buuma sultaanapura pulisa sa.mparka kiya bata ghaTa naa dilla ke siilamapura jaisa,1
1059,1059,viiDiya 2012 jaha jeka pulisa ke adhikaara javaana AK47 Chiina dikha de,1
1060,1060,buuma apa paड़taala paaya ra.mjana gogoii TviTara maujuuda naha unaka naama aisa bayaana nyuuज़ riporTsa,1
1061,1061,buuma paaya viiDiya 2015 esabuka maujuuda daava kashmiira mudda joड़ saa.mpradaayika ra.mga de,1
1062,1062,vaayarala posTsa daava nyuujiilai.mDa ke koro mukta ghoShita pradhaanama.mtra bhagavaana ke darshana heta ma.mdira gaya,1
1063,1063,buuma paaya yuvaka - dilashaada ala - svastha silasila pulisa tiina hamalaavara girataara liya,1
1064,1064,vaayarala tasviira kaa.mgresa paarTa pramukha ke upanaama ke oToshॉpa madada Cheड़Chaaड़ gaya,1
1065,1065,soshala miiDiya ke daava ke vipariita rosha vaiksiina ke naha balक़ teja koronaavaayarasa TesTa ke imarjansa sviikR^ita,1
1066,1066,buuma paaya vaayarala viiDiya varSha 2017 daarjiili.mga ghaTita ghaTa sambandha rakha,1
1067,1067,buuma paaya tasviira 2017 Taaimsa ऑफ़ i.mDiya ke lekha Chapa lekhaka buuma bata bhaagalapura ke samiipa khii.mcha,1
1068,1068,biikaanera miTha duukaana khii.mcha gaya tasviira daraasala mॉrफ़ gaya,1
1069,1069,gR^iha ma.mtraalaya ke adhikaara buuma puShTa maiseja ullikhita adhikaara naama padanaama maujuuda naha hai.,1
1070,1070,haala bhaarata ke mukhya nyaayaadhiisha kisaana aa.mdolana le TippaNa pradarshana shaamila mahila bujaurga ghara chala chaaha,0
1071,1071,hariyaaNa ke gR^iha ma.mtra anija vija ko-vaiksiina le ke kaisa koro pॉjaiiTiva,0
1072,1072,asama sarakaara avaidha pravaasa ghusapaiTha juDa़ mudda le pulisa kameTa aisa bana pradesha vidhaanasabha chunaava vaala,0
1073,1073,buuma aarTisTa jana kuura baata bata vaayarala tasviira unaka haatharasa gai.mgarepa samba.mdhita naha,1
1074,1074,buuma paaya vaayarala ऑDiya chennaii ke ऑrthopeDishiyana Dॉ sa.mtoSha jaikaba rikॉrDa hai.,1
1075,1075,paakistaana vaaya ke atyaadhunika laDaaaka vimaana jeepha़-17 ke blॉka-thra taiyaara shura dii chiina ke sahayoga bana chaudaha jeepha़-17ba vimaana paakistaana vaaya sau.mpa die,0
1076,1076,bhaarata-chiina ke elaesa jaara tanaava ke aruNaachala ke tavaa.mga sekTara bhaaratiiya surakShaabala ke javaana kaDa़ Tha.mDa DaTa,0
1077,1077,raajasthaana-hariyaaNa bॉrDara aa.mdolana saDa़ka DaTa kisaana kaisa raha aa.mdolana paDha़ graau.mDa riporTa,0
1078,1078,buuma pithora prabhaara baata pata kiya laड़ka laड़ka dona hinda dharma maana vaala laड़ka muslima kaha,1
1079,1079,daava tasviira vartamaana vipakSha dala dvaara bhaarata ke toड़phoड़ dikha,1
1080,1080,buuma paaya dona tasviira puraa ja़ nyuuज़ ke ऑphisa haala hamala naha hai.,1
1081,1081,bihaara bhiiDa़ dvaara mahila nirvastra pareDa bhayaanaka viiDiya pharja daava ke phaila raha hai. aisa daava kiya,1
1082,1082,aama aadama paarTa bidhuuDa़ viiDiya klipa sheyara kiya isaka vaastavika lekha,1
1083,1083,jama miTha phroज़na DesarTsa bana vaala ka.mpana फ़rज़ ग़lata khabara ghira,1
1084,1084,buuma paaya vaayarala klipa 2016 ke lokapriya amerika Daa.msa sho ‘sa yuu thi.mka yuu kaina Daa.msa ’ka episoDa,1
1085,1085,aarTikala 370 haTa koro vaayarasa lॉkaDaauna ke kashmiira seba udyoga dobaara khaDa़ taiyaara,0
1086,1086,sa.myukta raaShTra bhaarata kaDa़ TippaNa bhaarata kaha sa.myukta raaShTra surakSha pariShada kha़raaba chuka a.mga bana gaya,0
1087,1087,buuma paaya nae adhiniyama yaatra jurma laga jaaega vaahana ke piiCha baiTha siiTabelTa naha pahana,1
1088,1088,buuma paaya vaastavika tasviira uddhava Thaakara apa pi baalaasaaheba Thaakara tasviira namana,1
1089,1089,buuma paaya vaayarala maiseja 2017 dakShiNa ariika sarakaara dvaara jaara chetaava ke,1
1090,1090,laddaakha saada kapaDa़ paha chii sainika ke gaaँva chala aana kha़bara presa rivya,0
1091,1091,buuma paaya tasviira sarabaana.mda sonovaala dvaara jala pariyoja niriikShaNa juDa़ samaachaara buleTina skriina graiba hai.,1
1092,1092,gura paraba ke avasara naja़ra gura naanaka ke jiivana ahama baata naanaka 11 saala umra vidroha bana,0
1093,1093,vaayarala nyuuज़ klipa bhaajapa ke saa.msada kiya raha TaarageTa,1
1094,1094,buuma Chaanabiina aisa aadhikaarika noTisa naha paaya jisama likha chiina apa mudra Dॉlara eksache.mja,1
1095,1095,buuma paaya vaayarala tasviira sa.mdiipa loba dakShiNa kannaड़ biijepa aaiiTa sela ke sadasya na girataara aaropa,1
1096,1096,naha taji.mdara bagga pradhaanama.mtra chora bata vaala Tii-sharTa naha paha thii.,1
1097,1097,#miiTa kai.mpena ke sandarbha bhaajapa saa.msada kaha aurata aadatana 2 4 laakha ruupaya ke badala puruSha aisa ilaaama laga de hai.,1
1098,1098,soshala miiDiya galata kaipshana ke chaaya vaala tasviira yoga aadityanaatha bhaaii bata kiya raha vaayarala,1
1099,1099,TviiTara hai.mDala @warrenbuffet99 vaarana bapheTa naha,1
1100,1100,ऑsTreliya ke haatha bhaarata mila karaara haara adhika charcha baata le kya bhaarata ke kaptaana viraaTa kohala upa-kaptaana rohita sharma ke aapasa sa.mba.mdha tanaata,0
1101,1101,miiDiya aauTaleTsa vaayara eje.msa galata tariika daava kiya paakistaana ke puurva raajanayika baalaakoTa mauta,1
1102,1102,piiemao DeTa puurva piiema manamohana si.mha ke arkaaiva pata chala moda videsha yaatra ke sa.mba.mdha amita shaaha daava,1
1103,1103,naajaiya nasiima bhaaratiiya Teliivijana ke charchita sho bana karoDa़pata kebiisa ke taaja़ siijana karoDa़ rupaya jii isaka vo siija़na pahala karoDa़pata bana,0
1104,1104,buuma baatachiita dilla pulisa saaफ़ kiya aaana roka naha laga balka sirpha masjida dhaarmika sthala,1
1105,1105,yuunaaiTeDa araba amiiraata sarakaara ke anusaara dhamaaka gaisa risaava vajaha,1
1106,1106,buuma paDa़taala pata laga vaayarala viiDiya tela.mga jaha maja़duura virodha ghara anumata maaँga,1
1107,1107,jala noTa ke ba.mDalsa dikha i.msTaaleshana kaha vaayarala kiya gaya noTa kaa.mgresa ke ke ghara maara,1
1108,1108,buuma paaya vaayarala viiDiya bhiiDa़ dvaara vyakta hamala kiya raha kanhaiya kumaara naha balka shasa,1
1109,1109,vaayarala posTa sarva niShkarSha raahula gaaँdha piiema resa moda aaga bata,1
1110,1110,bhaaratiiya ma.mgalavaara ऑnalaaina miiDiya riporTsa khaarija kiya jinama daava kiya gaya chiina piipalsa libareshana aarma laddaakha maaikroveva hathiyaara istemaala kiya,0
1111,1111,buuma paaya ho.mja aisa bayaana naha diya jabaka sabuuta ke mutaabika़ saarsa-siiovii-2 praakR^itika vaayarasa hai.,1
1112,1112,tasviira vebasaaiTa ke maadhyama bana jisama samaachaara buleTina nakala skriinashॉTa bana gaya,1
1113,1113,buuma paaya tasviira dikha raha mahila gova kaa.mgresa soshala miiDiya prabhaara pratibha bora,1
1114,1114,soshala miiDiya puurva aarabiiaaii gavarnara urjita paTela pradhaanama.mtra galata TippaNa ke sandarbha kiya raha vaayarala,1
1115,1115,arnaba pahala aisa vyakta naha kavareja aisa sTaaila apana pahala j़yaada shora bhara aakraamaka ja़ruura bana diya,0
1116,1116,vaayarala viiDiya ke daava kiya gaya koronaavaayarasa ke Dara chiina laakha taadaada loga islaama ubuula kiya buuma,1
1117,1117,buuma paaya vaayarala viiDiya janavara 2018 niitiisha kumaara baksara janasabha sa.mbodhita,1
1118,1118,buuma paaya vaayarala posTa daava फ़rज़ skriinashॉTa eDiTa kiya gaya hai. raaNa ayyuuba aisa bayaana naha diyaa.,1
1119,1119,paakistaana Chapa vaala urda akha़baara bii saptaaha kulabhuuShaNa jaadhava maamala Chaaya raha paDha़ akha़baara kyaa-kya Chapa,0
1120,1120,buuma paDa़taala paaya phaoTa pha़ravara 2019 prayaagaraaja uttara pradesha aayojita ku.mbha mela hai.,1
1121,1121,vaayarala maiseja फ़rज़ bॉmba korTa dvaara die nirNaya ग़lata vyaakhya dii hai.,1
1122,1122,buuma paaya variShTha patrakaara kumaara ke naama vaayarala raha bayaana murshidaabaada Tripala marDara ke soshala miiDiya ghuuma,1
1123,1123,jammuu-kashmiira guruvaara siiaarapiiepha karma jaanaleva hamala ke mॉka Drila viiDiya vaayarala .,1
1124,1124,buuma paaya viiDiya saala pura ajamera juuniyara klarka hamala kiya gaya thaa.,1
1125,1125,bhaarata ke pramukha janarala emaema naravaNa kaha paakistaana chiina mila bhaarata ke kha़tara paida saka,0
1126,1126,buuma paaya viiDiya raamanavama ke dina kuShTha aashrama bacha khaa darsha,1
1127,1127,bhaarata abha kevala chiina ke yaatra salaaha jaara svaasthya seva pradaa koronaavaayarasa nipaTa ke,1
1128,1128,mobaaila viiDiya gema ke viiDiya phuTeज़ sulemaa amerika Drona hamala bata ग़lata tariika sheyara kiya raha hai.,1
1129,1129,daava vaayarala briTena ke pradhaanama.mtra kisaana aa.mdolana ke kaaraNa bhaarata daura radda kiya,1
1130,1130,buuma paaya TviTara hai.mDala @RepublicPoll ripablika Tiiva juDa़ naha,1
1131,1131,buuma pata laga soshala miiDiya फ़rज़ daava piChala ChaH saala sheyara kiya raha apa Chaanabiina ke khaana,1
1132,1132,chaavala paka ke ubaala naha paDa़ basa dera paa rakha ke khaa ke taiyaara,0
1133,1133,kR^iSha kaanuuna virodha raha kisaana ha.mgaama hariyaaNa ke mukhyama.mtra raila radda,0
1134,1134,gvaaliyara ke loga kaha maniiSha mishra saDa़ka bhiikha maa.mga apa guja़ra basara raha,0
1135,1135,buuma dvaara sa.mparka ja़ nyuuja़ vaayarala graaphaika pha़rja़ phaoToshॉpDa bata,1
1136,1136,buuma paaya viiDiya vaayarala ke tura.mta 2018 laDa़ka apa parivaara ke paasa vaapasa pahu.mcha thii.,1
1137,1137,hai.mDahelDa bili.mga mashiina ke vyaapaara dvaara upayoga vaala sai.mpala bila sa.mpaadita ke bana gaya bila,1
1138,1138,104 puurva naukarashaaha yuupa ke mukhyama.mtra sa.mbodhita dharmaa.mtaraNa adhyaadesha ke virodha patra likha biijepa kaha yoga aadityanaatha aaga a.mdaaja़ kaama raha,0
1139,1139,posTa istemaala gaya tasviira daraasala varSha 2014 paakistaana ke karaacha shahara lii gaya,1
1140,1140,vaayarala posTa dikha raha tasviira boi.mga 787-8 Driimalaainara bhaarata dvaara khariida boi.mga 777-300ER nahii.m.,1
1141,1141,buuma paaya muula kaarTuuna lॉsa e.mjelesa Taaimsa ke lekha 2012 prakaashita,1
1142,1142,phailma i.mDasTra kaama shura chuka roja़ khaa vaala juuniyara aarTisTsa haalata kha़raaba,0
1143,1143,sarakaara presa riliija़ ke mutaabika़ deshabhara ka़riiba 96000 vaiksiina de vaala isaka Trena kiya gaya,0
1144,1144,rohataka ke kharaavaDa़ gaa.mva ke loga 1985 sikha madada kisaana aa.mdolana ke pa.mjaaba dilla vaala kisaana gaaँva aaraama ke ruka,0
1145,1145,aa.mdhra pradesha ke ilura shahara achaanaka loga jii machala behosha biimaara paDa़ kha़bara aa raha,0
1146,1146,kanaaDa ke shahara braimpaTana pa.mjaaba samudaaya ke loga ora dilla dhara baiTha kisaana ke samarthana raila nikaala,0
1147,1147,vij~naapana vaastavika viiDiya sheyara kiya vichitra daavaa.,1
1148,1148,buuma paaya phavvaara dhvana ke sa.mchaalita kiya saka viiDiya laड़ka aa chilla raha naa AUM,1
1149,1149,bachcha aspataala tasviira phaila maahaula bana loga jhuuTha ruubara kiya hai.,1
1150,1150,buuma paaya vaayarala klipa akTuubara 2015 kashmiira sikha dvaara pa.mjaaba unaka dharmagra.mtha ke apamaana ke ilaaफ़ virodha,1
